size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating
15110144,1.99,7776,7776,5,4,Games,38,4,14,1,5
786240512,0,1368,766,4,12,Games,37,5,15,1,4
122604544,0,10122,1060,4.5,17,Games,38,2,1,1,4.5
345457664,0,572,353,4,12,Games,37,4,1,1,4
150419456,0,870,8,4.5,12,Games,37,5,9,1,4.5
250993664,0,793,457,3.5,12,Games,38,4,1,1,3
360306688,0,2908,270,5,4,Games,37,5,17,1,5
1412444160,6.99,43,43,4,9,Games,24,5,3,1,4
323473408,0,33407,5946,4.5,4,Games,38,5,11,1,4.5
770732032,0,143,4,4,4,Education,37,5,1,1,4
37068800,0,766,459,3,4,Games,40,5,1,1,3.5
293198848,2.99,54,35,3.5,4,Games,37,0,1,1,3.5
68935680,0,11748,1113,4.5,4,Games,37,5,15,1,4.5
402743296,3.99,940,135,4,12,Games,38,3,1,1,4.5
14171136,0,57,5,3,4,Games,38,2,1,1,3
182592512,3.99,458,23,4.5,4,Games,38,5,9,1,4.5
63175680,0.99,21,12,3.5,4,Photo & Video,37,5,4,1,3.5
497758208,4.99,20,3,3.5,4,Education,24,5,1,1,4
497315840,2.99,7,1,4,4,Education,38,0,1,1,3
28734464,0,1765,0,0,12,News,37,4,1,1,4.5
272277504,0.99,0,0,0,12,Games,43,5,1,1,0
89583616,0,222,0,0,12,Photo & Video,25,0,9,1,3
53959680,0.99,178,4,3,4,Lifestyle,37,5,1,1,4
32099328,2.99,0,0,0,4,Music,37,0,2,1,0
132829184,0.99,254,164,5,4,Games,43,5,1,1,5
18984960,0.99,7,7,5,4,Photo & Video,43,5,5,1,5
27561984,0.99,32,32,4.5,4,Photo & Video,43,5,5,1,4.5
19247104,0.99,6,6,4.5,4,Photo & Video,43,5,5,1,4.5
201877504,0,1267,11,3,4,Games,38,5,1,1,3.5
323506176,0,0,0,0,12,Games,40,5,1,1,0
210848768,0,1718,4,5,4,Health & Fitness,37,5,14,1,4.5
210242560,0,77,8,5,4,Games,38,5,11,1,4
81171456,4.99,8675,245,5,4,Business,37,5,13,1,4.5
22918144,5.99,771,34,5,4,Productivity,37,3,9,1,5
73947136,0,805,191,4.5,12,Food & Drink,37,0,1,1,4.5
89306112,0,100,19,4,9,Games,38,5,1,1,4
190661632,0,37,0,0,12,Games,40,3,1,1,3.5
2057388032,14.99,0,0,0,12,Games,40,0,1,0,0
21292032,0,0,0,0,4,Book,37,0,1,1,0
139894784,0,250,159,4,4,Games,40,5,11,1,4
278928384,2.99,10,10,3,4,Games,40,4,1,1,3
23249920,2.99,0,0,0,4,Education,38,4,1,1,0
32659456,4.99,139,1,4,4,Productivity,37,5,1,1,3.5
1323163648,7.99,1350,388,4.5,9,Games,25,5,7,1,4
232353792,0,12123,107,4,12,Games,38,5,1,1,4.5
50572288,0,3354,5,5,4,Lifestyle,37,5,30,1,4.5
207080448,0,4638,6,5,4,Games,38,5,1,1,5
23475200,0,0,0,0,4,Games,40,4,2,1,0
15195136,0,830,540,4.5,4,Photo & Video,38,5,1,1,4.5
103661568,0,2251,201,4.5,4,Games,37,5,13,1,4.5
120456192,0,0,0,0,12,Games,38,5,1,1,0
111789056,0,0,0,0,12,Games,37,5,1,1,0
38459392,0,4013,163,4.5,4,Music,38,0,11,1,4.5
251606016,1.99,6,6,3,12,Games,37,5,1,1,3
6329344,0.99,10,9,3,4,Navigation,38,4,7,1,3
48359424,0,3355,8,4,12,Entertainment,37,4,1,1,4
146113536,0,909,106,3.5,4,Music,35,5,34,1,4
302585856,1.99,66,4,3.5,4,Book,38,5,14,1,2.5
138529792,0,30670,279,4.5,4,Games,40,5,12,1,4.5
103895040,13.99,499,126,4.5,4,Reference,37,0,11,1,4.5
121535488,0,2605,27,2.5,4,Games,40,5,5,1,4
629897216,2.99,67,15,3.5,4,Education,38,5,1,1,4
262576128,0.99,12,4,4.5,9,Games,37,5,1,1,4.5
84629504,3.99,1024,390,4.5,4,Utilities,37,0,11,1,4.5
106321920,0,2853,220,4,4,Games,38,5,13,1,4
191398912,0,2659,64,4.5,4,Games,38,5,13,1,4.5
33418240,2.99,1,1,5,9,Games,43,4,1,1,5
60442624,4.99,66,8,4,4,Productivity,37,5,1,1,4.5
27377664,1.99,376,281,3,4,Lifestyle,37,0,1,1,2.5
692929536,0.99,0,0,0,9,Games,40,5,1,1,0
169842688,0.99,228,19,4.5,4,Games,37,5,1,1,4
227164160,0,169,169,4,4,Games,40,5,1,1,4
48986112,2.99,313,119,4,4,Music,38,0,11,1,4
64569344,0.99,16,4,1,4,Education,43,5,1,1,1.5
83069952,0,89,73,5,4,Games,38,0,3,1,5
296638464,0,0,0,0,4,Games,40,5,2,1,0
200816640,3.99,273,18,3,4,Education,37,5,1,1,3
263876608,2.99,0,0,0,4,Games,40,5,1,1,0
50857984,2.99,0,0,0,17,Utilities,37,0,6,1,0
84699136,0,3809,216,4.5,12,Lifestyle,37,0,3,1,4.5
660983808,0,3047,42,4.5,4,Games,37,4,3,1,4
53268480,0,1149,197,4.5,4,Photo & Video,37,5,11,1,4.5
96497664,0,1074,76,4.5,4,Games,37,5,1,1,4.5
2328133632,6.99,54,54,4,9,Games,24,5,4,1,4
848699392,6.99,109,109,3.5,9,Games,24,5,5,1,3.5
848715776,2.99,15,15,3,9,Games,38,0,5,1,3
1277468672,4.99,342,213,4,9,Games,37,5,1,1,4.5
14241792,0,0,0,0,17,Lifestyle,38,0,1,1,0
114951168,0,51,0,0,9,Photo & Video,37,0,17,1,3.5
67274752,0,247,1,3,4,Entertainment,37,5,1,1,2.5
209350656,1.99,1,1,4,4,Games,38,0,1,1,4
47126528,3.99,24,4,5,4,Productivity,37,5,2,1,4.5
103745536,0,99,81,4,4,Games,40,5,1,1,4
150564864,0,100,100,2.5,12,Games,38,4,1,1,2.5
1496265728,0,7609,293,4.5,12,Games,25,5,8,1,4
62963712,0,0,0,0,4,Entertainment,37,5,2,1,0
102250496,3.99,3,3,4.5,4,Games,38,5,13,1,4.5
18359296,1.99,22,0,0,4,News,37,3,1,1,4
321781760,2.99,35,1,5,4,Education,37,5,1,1,4.5
118773760,0,2743,149,4.5,12,Games,38,5,10,1,4.5
21210112,0,0,0,0,17,Games,37,0,1,1,0
149037056,0,3323,0,0,12,Games,40,5,2,1,4
96234496,0,11696,2109,4.5,4,Business,37,5,13,1,4.5
18067456,0,0,0,0,17,Entertainment,40,0,1,1,0
130982912,2.99,111,6,4,12,Games,37,4,2,1,3.5
218488832,0,13345,556,4.5,12,Games,38,5,1,1,4.5
6730752,0,46,6,2.5,12,Lifestyle,37,1,1,1,2
214897664,1.99,3980,120,4.5,9,Games,37,4,1,1,4
208276480,0,0,0,0,12,Games,37,5,2,1,0
136144896,0,63,2,5,4,Games,37,5,1,1,3.5
622986240,2.99,0,0,0,4,Games,38,5,1,1,0
122825728,0,94,4,5,4,Games,38,5,1,1,4
22317056,2.99,885,312,4.5,4,Music,38,5,14,1,4.5
49267712,0,2211,803,4.5,4,Music,38,5,14,1,4
31244288,0.99,5,1,4,4,Games,40,4,16,1,4.5
68122624,0,10275,240,4.5,4,Games,37,3,1,1,4.5
270223360,0,1189,180,4.5,9,Games,37,5,18,1,4
170562560,0,0,0,0,17,Games,37,0,1,1,0
539088896,0,89,2,5,4,Games,38,5,11,1,3
188083200,4.99,12,2,3,9,Games,24,5,1,1,2.5
52037632,0,0,0,0,17,Health & Fitness,37,0,2,1,0
42303488,0,1660,38,4,4,Games,38,5,10,1,4.5
94819328,4.99,270,51,4.5,4,Games,40,5,1,1,4.5
267152384,2.99,46,6,4.5,4,Education,37,5,58,1,4.5
3860406272,20.99,1502,63,4,12,Games,38,5,5,1,4.5
110645248,9.99,95,25,2.5,4,Games,24,5,8,1,2
537575424,0,62,6,5,12,Games,40,5,1,1,4.5
3366912,0,104,3,4,12,Games,37,5,6,1,4
205972480,29.99,298,35,5,4,Music,25,5,1,1,5
252779520,2.99,187,4,5,4,Weather,37,4,5,1,4.5
71352320,0,4668,4256,5,4,Health & Fitness,37,0,1,1,5
255226880,0,382,18,4,4,Education,37,5,1,1,3.5
15664128,0,2373,525,3.5,4,Photo & Video,37,3,27,1,3.5
172334080,0,12326,1412,5,4,Games,38,4,1,1,4.5
27394048,0,11,11,3.5,4,Games,38,5,1,1,3.5
136069120,1.99,646,48,4.5,4,Games,40,5,1,1,5
120711168,0,1206,23,5,4,Games,37,4,7,1,4.5
145756160,0,201,27,4.5,4,Games,38,5,11,1,4
55187456,0,0,0,0,4,Games,40,3,2,1,0
248264704,0,611,1,5,9,Games,37,5,33,1,4.5
71266304,4.99,160,160,3.5,9,Games,40,5,1,1,3.5
12980224,1.99,40,0,0,9,Utilities,37,0,1,1,2.5
239757312,0,0,0,0,12,Games,37,0,1,1,0
182239232,0,2094,24,5,4,Games,38,5,1,1,4.5
95689728,2.99,7,1,5,4,Education,38,5,1,1,5
444225536,3.99,15,0,0,4,Book,37,5,4,1,3.5
99653632,2.99,14,3,3.5,4,Education,40,5,12,1,4
38733824,3.99,1075,661,4.5,4,Games,38,4,11,1,4.5
194145280,3.99,1046,289,5,4,Games,38,5,9,1,4.5
250047488,0,1017,912,4.5,12,Games,38,5,1,1,4.5
1833861120,6.99,83,83,4,9,Games,24,5,5,1,4
270425088,0,69,69,4.5,4,Games,38,5,1,1,4.5
345278464,0,989,132,4.5,9,Games,38,5,1,1,4
113205248,0,0,0,0,9,Games,40,5,9,1,0
89829376,1.99,1995,271,4.5,12,Photo & Video,37,5,13,1,4
369336320,0,671,8,5,12,Games,37,5,7,1,4.5
99272704,0,113,113,4,4,Games,40,5,1,1,4
199417856,0,4623,35,4.5,9,Games,37,5,1,1,4.5
103951360,0,719,83,4.5,12,Social Networking,37,0,1,1,3
24213504,0,0,0,0,4,Finance,38,0,2,1,0
132264960,0,0,0,0,4,Games,38,2,1,1,0
331207680,2.99,1744,1096,4.5,4,Education,39,5,18,1,4.5
437230592,0,11100,15,4.5,4,Games,37,5,16,1,4
96845824,0,19,12,4,4,Games,40,5,1,1,4
1425611776,0,16879,25,4,12,Games,37,5,12,1,4.5
254233600,0,313,1,5,12,Games,37,5,1,1,4.5
105894912,0.99,15,15,4.5,17,Games,38,0,1,1,4.5
1356186624,6.99,81,81,4,9,Games,37,5,4,1,4
98185216,0,340,30,4.5,4,Games,37,5,1,1,4.5
70547456,0,78,59,4.5,4,Games,37,1,2,1,4.5
539506688,0,43,4,5,9,Games,40,4,1,1,3.5
38347776,0,5,0,0,4,Shopping,38,5,5,1,2.5
257494016,0,729,58,4,12,Games,37,5,1,1,4.5
560714752,2.99,22,14,3.5,9,Games,40,5,9,1,4
1149562880,6.99,123,123,4.5,9,Games,24,5,4,1,4.5
60072960,0,532,64,4.5,4,Games,40,5,1,1,4.5
231426048,0.99,0,0,0,4,Education,37,5,2,1,0
182890496,0,105,0,0,4,Games,37,5,1,1,3.5
93101056,0,494,11,4.5,4,Travel,37,0,3,1,4.5
53769216,0,1,1,5,17,Games,38,0,1,1,5
179616768,4.99,21,0,0,4,Games,37,5,1,1,4
193079296,0.99,3229,1109,4.5,4,Games,38,5,10,1,4.5
774814720,6.99,75,52,4.5,9,Games,37,5,3,1,4.5
1069375488,6.99,76,76,4,9,Games,24,5,3,1,4
331105280,1.99,72,70,3.5,12,Games,37,5,1,1,3.5
608198656,6.99,84,84,4.5,9,Games,24,5,3,1,4.5
291862528,0,1416,16,3.5,9,Games,40,5,1,1,4.5
182986752,4.99,6380,71,4.5,4,Lifestyle,37,5,16,1,4.5
66934784,0,3895,13,4.5,12,Entertainment,37,4,1,1,4.5
7760896,0,0,0,0,17,Lifestyle,38,0,1,1,0
41596928,2.99,56,2,5,4,Health & Fitness,37,5,23,1,3
72565760,0,1086,112,4,4,Games,38,5,1,1,4.5
55447552,0,1521,129,4,9,Games,38,5,1,1,4.5
196746240,2.99,129,40,4,9,Games,40,5,1,1,4
100562944,0,21977,563,5,4,Games,38,5,7,1,5
30718976,2.99,17,4,4.5,4,Games,38,5,11,1,4.5
55059456,0.99,40,4,5,12,Travel,37,0,31,1,4.5
30137344,0,0,0,0,12,Entertainment,37,3,1,1,0
206807040,0,1753,16,4,4,Games,38,5,1,1,4
128228352,1.99,35,35,4.5,9,Games,40,5,1,1,4.5
189799424,0,17012,3154,4.5,12,Games,37,5,1,1,4.5
26803200,1.99,83,17,5,4,Productivity,37,5,1,1,4
177516544,0,93,79,4.5,9,Games,38,5,1,1,4.5
74280960,0,0,0,0,9,Games,40,5,1,1,0
55445504,0,117470,117470,4.5,4,Games,40,5,1,1,4.5
528630784,0,335,35,4.5,12,Games,38,5,13,1,4
47296512,4.99,127,12,4.5,12,Games,43,0,1,1,3.5
99257344,1.99,7,3,5,4,Games,40,5,1,1,5
19116032,1.99,12,10,4,4,Sports,38,0,1,1,4
163401728,0,251,34,3,17,Games,40,4,1,1,2.5
46980096,0,355,29,2.5,12,Entertainment,37,4,1,1,2.5
104295424,0,0,0,0,4,Weather,37,5,1,1,0
8976384,3.99,18,0,0,4,Utilities,37,3,1,1,2
135446528,0,67,15,3.5,4,Games,38,5,23,1,3.5
92542976,0,915,104,2.5,4,Music,35,5,19,1,3
2012160,1.99,99,36,4,4,Games,37,0,1,1,4
187282432,0,38571,1223,4.5,4,Games,37,5,10,1,4.5
47495168,0.99,1,1,4,9,Entertainment,37,5,1,1,4
256558080,0.99,559,172,4,9,Games,40,5,1,1,4
75634688,0,58,7,1,4,Games,38,4,1,1,2.5
32470016,0,5448,371,5,4,Shopping,37,0,1,1,4.5
170795008,2.99,22,7,3.5,4,Education,38,5,1,1,4
103027712,0,20,0,0,4,Games,40,4,3,1,4.5
87465984,0,7,0,0,4,Games,38,0,5,1,4
952222720,0,24057,340,4.5,12,Games,37,5,12,1,4.5
83418112,3.99,366,81,4.5,4,Photo & Video,37,5,13,1,4.5
58732544,0,0,0,0,4,Games,37,3,2,1,0
39232512,0,5,0,0,12,Book,37,0,1,1,4
174221312,0,190,48,4.5,9,Games,38,4,1,1,4.5
170550272,0,328,89,3.5,4,Games,38,5,23,1,4
196369408,0,32395,469,4.5,4,Games,40,5,6,1,4
53637120,2.99,359,164,4.5,4,Games,24,5,1,1,4.5
16869376,0,4267,800,4.5,4,Photo & Video,37,5,2,1,4.5
39911424,1.99,59,32,2.5,17,Entertainment,37,0,1,1,2.5
197970944,0,33,0,0,4,Games,38,5,3,1,4
141868032,0,140,140,3.5,4,Games,38,5,23,1,3.5
41767936,0,0,0,0,17,Entertainment,37,0,2,1,0
137255936,0,404,9,4.5,9,Games,38,5,9,1,4
151479296,0,110,27,3.5,4,Games,40,5,23,1,3
57072640,0,343,130,4.5,9,Games,43,5,1,1,4
260089856,0,84,34,4,4,Games,38,5,11,1,4
226242560,0,151,42,4,4,Games,40,5,11,1,4
353280000,0,258,258,4,4,Games,38,2,1,1,4
1223241728,2.99,13,7,4,9,Games,38,0,4,1,4.5
1219964928,6.99,41,17,4.5,9,Games,24,5,4,1,4.5
197273600,9.99,15,1,5,4,Education,37,5,2,1,4
17283072,0,0,0,0,17,Entertainment,37,0,1,1,0
699834368,1.99,22,15,3.5,4,Education,37,5,1,1,3
102995968,0,38,5,4,4,Education,24,5,1,1,4
242224128,2.99,0,0,0,9,Games,40,5,1,1,0
252826624,0,19199,189,4.5,4,Games,38,5,12,1,4.5
142626816,0.99,0,0,0,17,Travel,37,0,1,1,0
40071168,3.99,375,60,5,4,Photo & Video,38,5,18,1,4.5
157835264,0,4499,106,4,4,Games,40,5,12,1,4
391602176,3.99,63,53,4.5,12,Games,38,5,7,1,4.5
413392896,4.99,21,21,3,4,Education,24,5,1,1,3
413569024,2.99,3,3,4.5,4,Education,38,0,1,1,4.5
751667200,6.99,88,88,4.5,9,Games,38,5,5,1,4.5
106972160,0,16,9,5,9,Games,40,5,2,1,4.5
276776960,0,26,15,4,9,Games,40,5,12,1,4
109920256,0,526,14,1.5,12,Games,37,5,1,1,3
569653248,0,539,13,5,4,Games,38,5,3,1,4.5
492288000,13.99,134,30,4.5,9,Games,38,5,2,1,4.5
11619328,2.99,77,28,3.5,4,Games,37,4,1,1,3
464481280,0,709,142,4,12,Games,37,5,1,1,3.5
264025088,0.99,50,50,4.5,4,Games,38,5,1,1,4.5
10936320,0,81,9,4,4,Games,40,5,1,1,3.5
13606912,0,0,0,0,4,Games,40,5,2,1,0
25976832,0,0,0,0,12,Book,40,0,3,1,0
415886336,0,84,0,0,4,Education,38,5,10,1,4
253070336,0,2758,26,4.5,9,Games,37,5,7,1,4.5
74435584,0,3,3,5,4,Photo & Video,37,5,2,1,5
112229376,0.99,0,0,0,4,Education,37,0,1,1,0
35883008,0,0,0,0,9,Games,40,2,1,1,0
80755712,0,257,1,2,12,Sports,37,5,10,1,3.5
57694208,0,0,0,0,4,Games,37,0,2,1,0
106551296,0,3788,363,4.5,4,Health & Fitness,37,5,8,1,3.5
23289856,9.99,93,17,5,17,Productivity,37,5,2,1,4.5
177830912,0,256,14,4,9,Games,40,2,1,1,4
126251008,0,0,0,0,17,Entertainment,38,5,1,1,0
25260032,2.99,90,31,2.5,4,Photo & Video,37,0,14,1,2.5
82720768,0,329,11,2,12,Entertainment,37,5,2,1,2
156505088,2.99,78,1,1,4,Health & Fitness,38,5,7,1,5
56366080,2.99,296,296,4,12,Games,40,5,1,1,4
66168832,0,0,0,0,4,Games,37,2,5,1,0
83196928,0,692,29,5,17,News,37,5,4,1,4.5
176801792,0,853,142,4.5,4,Games,37,5,11,1,4.5
82789376,0,0,0,0,12,Games,38,5,1,1,0
35025920,1.99,2718,254,4.5,4,Entertainment,37,2,26,1,4.5
123295744,0,223,6,5,4,Games,37,5,1,1,4
20144128,1.99,31,23,5,4,Sports,38,0,1,1,5
29158400,2.99,122,63,5,4,Entertainment,25,4,1,1,4.5
248636416,1.99,44,12,5,12,Games,38,5,1,1,4.5
63880192,0,280,9,2.5,4,Entertainment,37,0,1,1,3
121593856,1.99,28,12,4,4,Games,37,5,2,1,4.5
16276480,0,40,12,2.5,4,Health & Fitness,37,0,7,1,3
630801408,1.99,55,1,5,4,Games,37,5,1,1,5
404678656,0,1,1,5,4,Games,40,5,1,1,5
210450432,0,21,1,2,4,Games,40,5,6,1,2
60706816,0,372,98,4,4,Education,37,5,1,1,4
168200192,0,7177,123,4.5,12,Games,40,5,10,1,5
837582848,6.99,66,66,4,9,Games,38,5,4,1,4
178905088,0,25834,2004,4.5,12,Games,38,5,1,1,4.5
263524352,0,738,1,5,9,Games,38,5,12,1,4.5
119991296,0,347,7,3.5,12,Games,37,5,7,1,4
106311680,2.99,49,19,3.5,4,Education,37,5,1,1,3
892332032,0,10701,150,4.5,12,Games,38,5,7,1,4.5
14870528,4.99,64,17,4,4,Social Networking,37,5,1,1,3.5
13839360,1.99,0,0,0,4,Business,38,0,0,1,0
234463232,1.99,17,2,3,4,Education,38,5,16,1,4
41629696,9.99,17,1,5,4,Utilities,37,2,1,1,4
222176256,0,5217,60,4.5,9,Games,38,5,1,1,4
26969088,0,0,0,0,4,Photo & Video,37,0,2,1,0
1766508544,1.99,188,35,4.5,4,Games,38,5,11,1,4.5
223283200,0,20,1,5,9,Games,38,5,2,1,4.5
249482240,0,687,496,4,4,Games,38,5,1,1,4
10645504,0,10,0,0,4,Sports,37,0,9,1,1
79784960,0,6,0,0,4,Lifestyle,37,0,2,1,4.5
18636800,1.99,32,32,5,4,Sports,38,0,1,1,5
25202688,0,6083,112,3.5,4,Entertainment,37,0,11,1,4
110689280,0.99,0,0,0,4,Games,37,3,4,1,0
931504128,0,2250,483,4.5,9,Games,37,5,10,1,4.5
39766016,0,0,0,0,12,Games,38,0,1,1,0
101354496,2.99,17,13,3.5,12,Games,40,5,1,1,3.5
322198528,0,438,438,4,4,Games,38,5,1,1,4
152170496,0,0,0,0,4,Education,38,5,12,1,0
315251712,0.99,0,0,0,4,Education,40,5,1,1,0
80548864,0,0,0,0,9,Games,38,2,2,1,0
63243264,0,650,339,4.5,4,Games,38,4,1,1,4.5
53058560,2.99,253,6,2.5,4,Weather,37,5,1,1,3.5
140345344,0,29548,29548,4,4,Games,40,5,1,1,4
164545536,0,1310,169,4.5,4,Games,37,5,8,1,4.5
43807744,0.99,0,0,0,4,Utilities,25,5,1,1,0
125733888,3.99,148,6,5,9,Games,40,5,1,1,5
83648512,0,303,165,4.5,4,Games,40,5,12,1,4
92015616,0.99,42,5,5,12,Games,40,4,2,1,5
14854144,24.99,0,0,0,4,Utilities,37,3,2,1,0
57190400,0,0,0,0,12,Games,38,5,2,1,0
982475776,2.99,11,6,4.5,4,Education,37,5,22,1,4
103174144,0,2,2,4.5,4,Games,40,5,1,1,4.5
1003165696,0.99,93,2,5,4,Games,40,5,1,1,4.5
105948160,0,409,22,4.5,4,Games,38,5,11,1,4.5
335142912,0,5,5,3,4,Education,38,5,12,1,3
121030656,0,91,4,5,4,Games,38,5,1,1,3.5
114878464,0,195,14,3.5,4,Games,38,5,11,1,3.5
1082765312,6.99,109,109,4,9,Games,38,5,5,1,4
103657472,1.99,61,16,4.5,4,Games,40,5,11,1,4.5
59080704,0,0,0,0,4,Games,40,5,1,1,0
67785728,0,37,3,3.5,4,Lifestyle,37,5,1,1,3.5
98381824,0.99,0,0,0,9,Games,38,5,1,1,0
114408448,0,266921,3967,4,9,Games,38,5,15,1,4.5
97004544,0,19,14,4,4,Games,43,5,1,1,4.5
1230262272,6.99,115,115,4.5,9,Games,24,5,4,1,4.5
1146363904,6.99,65,65,4,9,Games,38,5,5,1,4
444314624,5.99,118,43,4.5,12,Games,38,5,1,1,3.5
48062464,0,1918,92,2.5,12,Social Networking,37,5,19,1,2
950553600,2.99,10,3,3.5,4,Education,37,5,1,1,4
793677824,3.99,11,4,4,4,Education,37,5,1,1,4.5
109751296,0,238,4,5,4,Games,38,5,12,1,4.5
89742336,0,12,12,2.5,9,Education,38,5,1,1,2.5
77757440,0,145043,147,4.5,4,Games,38,5,4,1,4.5
1082294272,6.99,69,69,4,9,Games,38,5,5,1,4
50789376,2.99,156,38,3.5,4,Education,40,5,5,1,3.5
202029056,0,855,38,4.5,4,Games,40,5,1,1,4.5
218162176,0.99,4,4,2,12,Games,40,3,1,1,2
121712640,0,0,0,0,4,Education,38,5,12,1,0
469181440,0,0,0,0,4,Games,40,5,1,1,0
255488000,0,144,27,4.5,4,Games,38,5,11,1,4
18821120,0,5934,797,4.5,4,Productivity,37,2,1,1,4.5
19808256,1.99,54,54,5,4,Sports,38,0,1,1,5
9063424,0,319,286,3.5,12,Music,37,5,1,1,3.5
126672896,0,2288,2,1.5,12,Entertainment,37,0,3,1,2.5
262242304,0,0,0,0,17,Games,38,0,1,1,0
17935360,0,0,0,0,17,Photo & Video,37,0,8,1,0
368076800,2.99,6,6,4,4,Education,38,5,15,1,4
14897152,0,158,5,2,4,Social Networking,38,0,1,1,3
74267648,1.99,1656,1558,4.5,9,Games,37,5,6,1,4.5
45747200,0,0,0,0,12,Games,40,5,2,1,0
27399168,1.99,119,8,4.5,4,Games,40,5,13,1,4
8943616,0,0,0,0,4,Book,40,0,1,1,0
43940864,0,0,0,0,12,Games,40,4,1,1,0
974118912,0,1104,18,5,12,Medical,24,5,1,1,4.5
1398803456,4.99,60,29,4,12,Games,40,5,6,1,4
75505664,3.99,16,10,4.5,4,Book,37,5,1,1,4.5
123640832,0,473,37,5,4,Games,37,5,1,1,4.5
73561088,0,1999,53,1.5,4,Lifestyle,37,5,14,1,1.5
205762560,0,31,0,0,4,Games,37,5,1,1,3.5
1929216,0.99,27,20,2.5,4,Utilities,37,5,1,1,2
656701440,14.99,108,1,5,4,Reference,37,5,1,1,5
88514560,2.99,450,115,4,9,Games,43,5,1,1,4
467670016,3.99,27,0,0,4,Games,37,5,7,1,3.5
228460544,0,2114,63,4,4,Games,37,5,2,1,4.5
150384640,0,1946,15,5,9,Games,37,5,1,1,4.5
867749888,6.99,78,5,4.5,9,Games,38,5,5,1,4
139769856,0,40619,3279,4,4,Games,38,5,10,1,4
13051904,4.99,203,24,4.5,4,Photo & Video,37,5,12,1,4.5
199231488,0,8,1,1,4,Games,37,5,2,1,4.5
168910848,0,1,1,4,4,Games,37,5,2,1,4
167052288,0,0,0,0,12,Games,38,5,1,1,0
6290432,18.99,79,3,5,4,Music,37,5,1,1,5
95139840,0,17867,154,4.5,4,Games,38,5,1,1,4.5
15081472,0,477,20,4,17,Utilities,25,4,41,1,4
1174127616,0.99,0,0,0,12,Games,40,5,1,1,0
24949760,0.99,1,1,5,4,Navigation,37,0,1,1,5
283567104,2.99,37,15,4,12,Games,37,5,11,1,4
132009984,0,105,70,4,4,Games,40,5,1,1,4
39995392,0.99,528,98,4.5,12,Entertainment,37,2,1,1,3.5
43225088,0.99,6,2,1.5,4,Lifestyle,43,0,1,1,3
1253449728,6.99,68,68,4.5,9,Games,38,5,5,1,4.5
49645568,0,0,0,0,9,Entertainment,37,4,1,1,0
3956326400,7.99,0,0,0,12,Games,40,0,1,0,0
9462784,0,0,0,0,17,Social Networking,37,0,1,1,0
23694336,0,0,0,0,17,Finance,37,4,1,1,0
41881600,0,153,0,0,12,Entertainment,37,3,1,1,4.5
65548288,0,979,18,3,17,Entertainment,37,5,9,1,3
36910080,0,8,0,0,4,Shopping,37,0,5,1,5
1697630208,0.99,9,3,5,12,Games,38,5,1,1,4
214480896,0,451,37,2.5,12,Games,37,5,1,1,3.5
293967872,19.99,493,95,4.5,4,Music,24,5,7,1,4.5
1335678976,0,2908,256,4.5,12,Games,37,5,45,1,4
149793792,0,9068,6398,5,4,Food & Drink,37,0,2,1,4
2013184,2.99,5,0,0,4,Health & Fitness,37,5,31,1,4.5
27202560,0.99,67,24,2.5,4,Games,37,0,1,1,2.5
14198784,0,1,1,1,4,Sports,38,5,2,1,1
303671296,1.99,10,0,0,4,Games,37,5,1,1,4.5
139433984,0.99,66,28,4.5,9,Games,37,0,1,1,4.5
129855488,0,375,107,4.5,4,Weather,37,5,1,1,4
117082112,0,0,0,0,12,Games,40,4,1,1,0
193643520,1.99,0,0,0,4,Health & Fitness,37,0,1,1,0
130563072,0,15,2,5,9,Games,43,0,3,1,5
139398144,0,91,6,4.5,4,Games,38,4,15,1,4.5
73382912,0,522,513,4.5,4,Games,38,5,1,1,4.5
79211520,0,2645,6,4.5,4,Games,37,5,7,1,4.5
82813952,0,805,89,4,4,Games,40,5,1,1,4.5
190286848,0,839,126,4,4,Games,40,5,1,1,4
184253440,0,2556,268,4.5,4,Games,38,4,1,1,4.5
175750144,0,3130,2400,4.5,4,Games,38,4,1,1,4.5
179764224,0,813,802,4.5,4,Games,38,4,1,1,4.5
31823872,0,6,2,5,4,Finance,38,0,1,1,4
44249088,0,1,1,5,12,Games,43,5,16,1,5
33427456,0,11828,0,0,4,Entertainment,37,5,1,1,4.5
98378752,0,1781,573,4.5,4,Games,37,5,9,1,4.5
32162816,2.99,28,18,5,4,Games,38,5,7,1,4.5
231255040,1.99,127,35,4.5,4,Education,37,5,8,1,4
805212160,6.99,86,86,4.5,9,Games,38,5,5,1,4.5
153300992,0,0,0,0,17,Games,37,0,1,1,0
108829696,0,0,0,0,17,Games,37,0,2,1,0
132756480,0,38159,5370,4.5,17,Games,37,5,1,1,4.5
139215872,0,7,5,3,4,Games,40,5,2,1,3
132108288,0,510,66,4,4,Games,38,5,13,1,4
103051264,0,8054,44,4.5,9,Games,37,5,1,1,4.5
98095104,2.99,395,38,4.5,4,Education,38,5,18,1,4.5
202866688,0,11123,202,4.5,4,Games,37,5,1,1,4.5
1084403712,6.99,86,86,4,9,Games,38,5,5,1,4
1133731840,6.99,77,77,4.5,9,Games,38,5,4,1,4.5
